global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
1408,1408,5632,0.0038732150569558144,23.003000259399414,1.9072141647338867,0.0020137103274464607,0.0,0.0001,15,14,19,16,19,23,22,0,0,0,0,0,0.1796875,1,0.03,1.4088100449782814e-05,0.0018032768575722002
1536,1536,6144,0.00029393285512924194,10.827816009521484,1.895677089691162,0.0018484806641936302,0.0,0.0001,17,20,28,19,14,23,7,0,0,0,0,0,0.21875,1,0.03,1.3861274481996588e-05,0.0017742431336955633
1664,1664,6656,-0.004258021712303162,6.768810272216797,1.8969972133636475,0.0006749583408236504,0.0,0.0001,21,11,36,13,15,27,5,0,0,0,0,0,0.28125,1,0.03,1.3182194400940261e-05,0.0016873208833203535
1792,1792,7168,-0.0006192736327648163,6.606099605560303,1.9079327583312988,0.0005387943238019943,0.0,0.0001,19,15,13,22,17,28,14,0,0,0,0,0,0.21875,1,0.03,1.3084156172737949e-05,0.0016747719901104574
1920,1920,7680,0.010504482313990593,3.8679702281951904,1.9210842847824097,0.000703832134604454,0.0,0.0001,19,11,25,17,14,26,16,0,0,0,0,0,0.203125,1,0.03,1.289822827743592e-05,0.0016509732195117977
2048,2048,8192,-0.006808113306760788,5.1576972007751465,1.9316438436508179,0.0008461680263280869,0.0,0.0001,18,17,16,15,12,23,27,0,0,0,0,0,0.2109375,1,0.03,1.2686653036553253e-05,0.0016238915886788163
2176,2176,8704,-0.00045532453805208206,3.0222396850585938,1.938976764678955,0.0008507193997502327,0.0,0.0001,14,16,21,18,12,36,11,0,0,0,0,0,0.28125,1,0.03,1.2419741715063992e-05,0.001589726939528191
2304,2304,9216,-0.00319014023989439,51.9639892578125,1.9414936304092407,0.00013364385813474655,0.0,0.0001,15,10,26,15,16,26,20,0,0,0,0,0,0.203125,1,0.03,1.2062300868365128e-05,0.0015439745111507364
2432,2432,9728,0.0010656192898750305,66.36068725585938,1.9410266876220703,1.2200325727462769e-05,0.0,0.0001,18,14,17,19,23,25,12,0,0,0,0,0,0.1953125,1,0.03,1.2045206602806502e-05,0.0015417864451592322
2560,2560,10240,-0.0019958466291427612,60.15911102294922,1.9385638236999512,0.00017060991376638412,0.0,0.0001,19,14,31,11,18,21,14,0,0,0,0,0,0.2421875,1,0.03,1.1877074022947909e-05,0.0015202654749373323
2688,2688,10752,-0.004060489125549793,7.877465724945068,1.9341686964035034,0.0003153439611196518,0.0,0.0001,23,10,23,20,17,21,14,0,0,0,0,0,0.1796875,1,0.03,1.1465088064710471e-05,0.0014675312722829403
2816,2816,11264,0.000741228461265564,4.711348056793213,1.9315792322158813,7.884949445724487e-05,0.0,0.0001,25,17,14,17,19,22,14,0,0,0,0,0,0.1953125,1,0.03,1.1485642048114642e-05,0.0014701621821586741
2944,2944,11776,-0.002909664064645767,6.434869766235352,1.9346932172775269,0.00016180425882339478,0.0,0.0001,22,14,18,20,13,25,16,0,0,0,0,0,0.1953125,1,0.03,1.1829626970438767e-05,0.0015141922522161622
3072,3072,12288,0.0006659887731075287,55.180580139160156,1.9369360208511353,5.7406723499298096e-05,0.0,0.0001,19,16,17,14,19,24,19,0,0,0,0,0,0.1875,1,0.03,1.1408413371327697e-05,0.0014602769115299452
3200,3200,12800,-0.00024174153804779053,75.42391204833984,1.934776782989502,9.255949407815933e-05,0.0,0.0001,16,16,14,23,7,32,20,0,0,0,0,0,0.25,1,0.03,1.0939738785964437e-05,0.001400286564603448
3328,3328,13312,-0.002192951738834381,59.19220733642578,1.9285037517547607,0.00039584841579198837,0.0,0.0001,25,16,15,16,20,23,13,0,0,0,0,0,0.1953125,1,0.03,1.0958765670920911e-05,0.0014027220058778767
3456,3456,13824,0.006008997559547424,29.39443588256836,1.915722131729126,0.0011098328977823257,0.0,0.0001,22,14,17,20,18,27,10,0,0,0,0,0,0.2109375,1,0.03,1.0741936272040675e-05,0.0013749678428212064
3584,3584,14336,-0.007430769503116608,30.639331817626953,1.8860721588134766,0.003729425370693207,0.12109375,0.0001,22,12,17,5,12,40,20,0,0,0,0,0,0.3125,1,0.03,1.0611540957938814e-05,0.0013582772426161682
3712,3712,14848,0.0012981370091438293,28.454421997070312,1.8232693672180176,0.007232174277305603,0.21875,0.0001,19,14,16,13,18,37,11,0,0,0,0,0,0.2890625,1,0.03,1.0473479278516606e-05,0.0013406053476501256
3840,3840,15360,0.0324084609746933,31.1475830078125,1.7415193319320679,0.005923910066485405,0.23046875,0.0001,22,8,16,14,15,41,12,0,0,0,0,0,0.3203125,1,0.03,1.0467906427891194e-05,0.0013398920227700728
3968,3968,15872,-0.0026591713540256023,19.74400520324707,1.7330394983291626,0.001889340579509735,0.03515625,0.0001,21,7,18,19,21,38,4,0,0,0,0,0,0.296875,1,0.03,1.0301829107106641e-05,0.00131863412570965
4096,4096,16384,0.0043364353477954865,18.41225242614746,1.6856788396835327,0.0027027223259210587,0.0546875,0.0001,27,13,12,11,15,47,3,0,0,0,0,0,0.3671875,1,0.03,1.0463854863473898e-05,0.001339373422524659
4224,4224,16896,-0.005195471458137035,19.75613021850586,1.7270859479904175,0.0021010562777519226,0.0,0.0001,28,12,23,3,15,43,4,0,0,0,0,0,0.3359375,1,0.03,1.0099518362949311e-05,0.0012927383504575118
