global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
59042,59042,236168,269,37,148,245.0,0.0,245.0,310,310,147.2972972972973,7,0,1000000,3000,4
59212,59212,236848,270,170,680,1342.0,0.0,1342.0,1433,1433,687.1117647058824,29,0,1000000,3000,4
59244,59244,236976,271,32,128,252.0,0.0,252.0,316,316,151.375,7,0,1000000,3000,4
59536,59536,238144,272,292,1168,1673.0,0.0,1673.0,1786,1786,833.1232876712329,36,0,1000000,3000,4
59713,59713,238852,273,177,708,632.0,0.0,632.0,722,722,474.864406779661,15,0,1000000,3000,4
59786,59786,239144,274,73,292,611.0,0.0,611.0,683,683,325.972602739726,14,0,1000000,3000,4
59896,59896,239584,275,110,440,618.0,0.0,618.0,698,698,370.3,14,0,1000000,3000,4
59934,59934,239736,276,38,152,231.0,0.0,231.0,295,295,169.68421052631578,6,0,1000000,3000,4
60168,60168,240672,277,234,936,1573.0,0.0,1573.0,1677,1677,785.3290598290598,34,0,1000000,3000,4
60198,60198,240792,278,30,120,251.0,0.0,251.0,314,314,156.53333333333333,7,0,1000000,3000,4
60450,60450,241800,279,252,1008,1686.0,0.0,1686.0,1794,1794,823.9007936507936,36,0,1000000,3000,4
60632,60632,242528,280,182,728,1045.0,0.0,1045.0,1138,1138,605.9615384615385,23,0,1000000,3000,4
60675,60675,242700,281,43,172,232.0,0.0,232.0,295,295,159.1860465116279,6,0,1000000,3000,4
60825,60825,243300,282,150,600,737.0,0.0,737.0,823,823,474.08,17,0,1000000,3000,4
61111,61111,244444,283,286,1144,1543.0,0.0,1543.0,1658,1658,798.9195804195804,34,0,1000000,3000,4
61142,61142,244568,284,31,124,249.0,0.0,249.0,312,312,155.90322580645162,7,0,1000000,3000,4
61429,61429,245716,285,287,1148,1128.0,0.0,1128.0,1242,1242,724.4529616724739,25,0,1000000,3000,4
61464,61464,245856,286,35,140,245.0,0.0,245.0,309,309,150.45714285714286,7,0,1000000,3000,4
61605,61605,246420,287,141,564,753.0,0.0,753.0,839,839,509.50354609929076,17,0,1000000,3000,4
61645,61645,246580,288,40,160,229.0,0.0,229.0,294,294,154.325,6,0,1000000,3000,4
61770,61770,247080,289,125,500,716.0,0.0,716.0,798,798,440.568,16,0,1000000,3000,4
61809,61809,247236,290,39,156,225.0,0.0,225.0,289,289,175.4102564102564,6,0,1000000,3000,4
61976,61976,247904,291,167,668,1328.0,0.0,1328.0,1417,1417,732.1976047904192,29,0,1000000,3000,4
62197,62197,248788,292,221,884,1035.0,0.0,1035.0,1136,1136,700.0588235294117,23,0,1000000,3000,4
62228,62228,248912,293,31,124,251.0,0.0,251.0,315,315,148.80645161290323,7,0,1000000,3000,4
62399,62399,249596,294,171,684,1037.0,0.0,1037.0,1127,1127,607.1286549707602,23,0,1000000,3000,4
62430,62430,249720,295,31,124,246.0,0.0,246.0,310,310,147.38709677419354,7,0,1000000,3000,4
62594,62594,250376,296,164,656,739.0,0.0,739.0,828,828,519.1829268292682,17,0,1000000,3000,4
62814,62814,251256,297,220,880,1333.0,0.0,1333.0,1435,1435,678.3636363636364,29,0,1000000,3000,4
62959,62959,251836,298,145,580,1044.0,0.0,1044.0,1129,1129,633.1724137931035,23,0,1000000,3000,4
62990,62990,251960,299,31,124,249.0,0.0,249.0,313,313,151.0,7,0,1000000,3000,4
63021,63021,252084,300,31,124,251.0,0.0,251.0,315,315,155.74193548387098,7,0,1000000,3000,4
63061,63061,252244,301,40,160,234.0,0.0,234.0,298,298,158.5,6,0,1000000,3000,4
63217,63217,252868,302,156,624,1043.0,0.0,1043.0,1130,1130,570.6282051282051,23,0,1000000,3000,4
63468,63468,253872,303,251,1004,1707.0,0.0,1707.0,1815,1815,884.5657370517928,37,0,1000000,3000,4
63597,63597,254388,304,129,516,1047.0,0.0,1047.0,1128,1128,585.7596899224807,23,0,1000000,3000,4
63841,63841,255364,305,244,976,1687.0,0.0,1687.0,1792,1792,897.3483606557377,36,0,1000000,3000,4
63872,63872,255488,306,31,124,243.0,0.0,243.0,307,307,154.80645161290323,7,0,1000000,3000,4
63906,63906,255624,307,34,136,252.0,0.0,252.0,316,316,154.11764705882354,7,0,1000000,3000,4
64109,64109,256436,308,203,812,717.0,0.0,717.0,815,815,566.2118226600985,17,0,1000000,3000,4
64265,64265,257060,309,156,624,1041.0,0.0,1041.0,1128,1128,624.9102564102565,23,0,1000000,3000,4
64301,64301,257204,310,36,144,247.0,0.0,247.0,312,312,154.16666666666666,7,0,1000000,3000,4
64716,64716,258864,311,415,1660,1010.0,0.0,1010.0,1150,1150,792.6072289156626,24,0,1000000,3000,4
64788,64788,259152,312,72,288,653.0,0.0,653.0,722,722,387.0,15,0,1000000,3000,4
64817,64817,259268,313,29,116,252.0,0.0,252.0,315,315,155.93103448275863,7,0,1000000,3000,4
64961,64961,259844,314,144,576,815.0,0.0,815.0,898,899,596.8402777777778,18,0,1000000,3000,4
65058,65058,260232,315,97,388,601.0,0.0,601.0,677,677,407.54639175257734,14,0,1000000,3000,4
65187,65187,260748,316,129,516,733.0,0.0,733.0,816,816,492.2015503875969,17,0,1000000,3000,4
65295,65295,261180,317,108,432,604.0,0.0,604.0,683,683,385.6296296296296,14,0,1000000,3000,4
65324,65324,261296,318,29,116,250.0,0.0,250.0,313,313,156.10344827586206,7,0,1000000,3000,4
65565,65565,262260,319,241,964,1694.0,0.0,1694.0,1800,1800,795.6224066390041,37,0,1000000,3000,4
65699,65699,262796,320,134,536,789.0,0.0,789.0,873,873,546.4626865671642,18,0,1000000,3000,4
65980,65980,263920,321,281,1124,700.0,0.0,700.0,814,814,618.6903914590747,17,0,1000000,3000,4
66253,66253,265012,322,273,1092,1411.0,0.0,1411.0,1523,1523,781.5567765567765,31,0,1000000,3000,4
66619,66619,266476,323,366,1464,1303.0,0.0,1303.0,1434,1434,737.0737704918033,29,0,1000000,3000,4
66773,66773,267092,324,154,616,743.0,0.0,743.0,831,831,500.12987012987014,17,0,1000000,3000,4
66912,66912,267648,325,139,556,720.0,0.0,720.0,803,803,508.15107913669067,17,0,1000000,3000,4
66950,66950,267800,326,38,152,242.0,0.0,242.0,306,306,150.78947368421052,7,0,1000000,3000,4
67037,67037,268148,327,87,348,624.0,0.0,624.0,699,699,406.8735632183908,14,0,1000000,3000,4
67071,67071,268284,328,34,136,248.0,0.0,248.0,312,312,150.97058823529412,7,0,1000000,3000,4
67323,67323,269292,329,252,1008,1689.0,0.0,1689.0,1795,1795,878.2222222222222,36,0,1000000,3000,4
67499,67499,269996,330,176,704,1342.0,0.0,1342.0,1435,1435,675.0965909090909,29,0,1000000,3000,4
67707,67707,270828,331,208,832,1031.0,0.0,1031.0,1128,1128,686.9663461538462,23,0,1000000,3000,4
67792,67792,271168,332,85,340,607.0,0.0,607.0,681,681,305.2470588235294,14,0,1000000,3000,4
68006,68006,272024,333,214,856,1332.0,0.0,1332.0,1432,1432,663.6121495327103,29,0,1000000,3000,4
68044,68044,272176,334,38,152,242.0,0.0,242.0,307,307,146.57894736842104,7,0,1000000,3000,4
68151,68151,272604,335,107,428,607.0,0.0,607.0,686,686,398.1214953271028,14,0,1000000,3000,4
68186,68186,272744,336,35,140,247.0,0.0,247.0,311,311,142.0,7,0,1000000,3000,4
68379,68379,273516,337,193,772,805.0,0.0,805.0,898,898,553.2279792746114,18,0,1000000,3000,4
68655,68655,274620,338,276,1104,1018.0,0.0,1018.0,1128,1128,658.7355072463768,23,0,1000000,3000,4
68688,68688,274752,339,33,132,249.0,0.0,249.0,313,313,149.36363636363637,7,0,1000000,3000,4
68856,68856,275424,340,168,672,810.0,0.0,810.0,898,898,560.375,18,0,1000000,3000,4
69005,69005,276020,341,149,596,592.0,0.0,592.0,679,679,439.9865771812081,14,0,1000000,3000,4
69387,69387,277548,342,382,1528,767.0,0.0,767.0,898,898,672.7696335078534,18,0,1000000,3000,4
69499,69499,277996,343,112,448,590.0,0.0,590.0,669,669,397.5,14,0,1000000,3000,4
69535,69535,278140,344,36,144,250.0,0.0,250.0,315,315,145.47222222222223,7,0,1000000,3000,4
69570,69570,278280,345,35,140,236.0,0.0,236.0,300,300,164.31428571428572,7,0,1000000,3000,4
69827,69827,279308,346,257,1028,1412.0,0.0,1412.0,1521,1521,724.6225680933852,31,0,1000000,3000,4
69868,69868,279472,347,41,164,230.0,0.0,230.0,296,296,153.65853658536585,6,0,1000000,3000,4
69956,69956,279824,348,88,352,605.0,0.0,605.0,680,680,323.625,14,0,1000000,3000,4
70041,70041,280164,349,85,340,610.0,0.0,610.0,684,684,339.49411764705883,14,0,1000000,3000,4
70077,70077,280308,350,36,144,243.0,0.0,243.0,308,308,150.36111111111111,7,0,1000000,3000,4
70333,70333,281332,351,256,1024,1416.0,0.0,1416.0,1523,1523,766.234375,31,0,1000000,3000,4
70687,70687,282748,352,354,1416,773.0,0.0,773.0,898,898,683.457627118644,18,0,1000000,3000,4
70740,70740,282960,353,53,212,207.0,0.0,207.0,273,273,163.1509433962264,6,0,1000000,3000,4
70985,70985,283940,354,245,980,712.0,0.0,712.0,819,819,504.59183673469386,17,0,1000000,3000,4
71105,71105,284420,355,120,480,606.0,0.0,606.0,687,687,359.3333333333333,14,0,1000000,3000,4
71422,71422,285688,356,317,1268,1304.0,0.0,1304.0,1424,1424,707.9242902208202,29,0,1000000,3000,4
71504,71504,286016,357,82,328,622.0,0.0,622.0,695,695,323.0853658536585,14,0,1000000,3000,4
71545,71545,286180,358,41,164,233.0,0.0,233.0,298,298,151.65853658536585,6,0,1000000,3000,4
71881,71881,287524,359,336,1344,1002.0,0.0,1002.0,1124,1124,662.6160714285714,23,0,1000000,3000,4
71931,71931,287724,360,50,200,238.0,0.0,238.0,306,306,130.98,7,0,1000000,3000,4
71979,71979,287916,361,48,192,217.0,0.0,217.0,282,282,162.70833333333334,6,0,1000000,3000,4
72160,72160,288640,362,181,724,578.0,0.0,578.0,671,671,390.3867403314917,14,0,1000000,3000,4
72344,72344,289376,363,184,736,1033.0,0.0,1033.0,1124,1124,503.3967391304348,23,0,1000000,3000,4
72483,72483,289932,364,139,556,640.0,0.0,640.0,722,723,522.4676258992806,15,0,1000000,3000,4
72682,72682,290728,365,199,796,1313.0,0.0,1313.0,1409,1409,699.7386934673367,29,0,1000000,3000,4
72727,72727,290908,366,45,180,231.0,0.0,231.0,295,295,149.86666666666667,6,0,1000000,3000,4
73194,73194,292776,367,467,1868,978.0,0.0,978.0,1126,1126,692.6423982869379,23,0,1000000,3000,4
73569,73569,294276,368,375,1500,769.0,0.0,769.0,898,899,653.7413333333334,18,0,1000000,3000,4
73605,73605,294420,369,36,144,246.0,0.0,246.0,310,310,141.86111111111111,7,0,1000000,3000,4
73780,73780,295120,370,175,700,576.0,0.0,576.0,668,668,476.2628571428571,14,0,1000000,3000,4
73903,73903,295612,371,123,492,1069.0,0.0,1069.0,1151,1151,531.9024390243902,24,0,1000000,3000,4
74050,74050,296200,372,147,588,814.0,0.0,814.0,898,898,584.5578231292517,18,0,1000000,3000,4
74238,74238,296952,373,188,752,1030.0,0.0,1030.0,1123,1123,642.4521276595744,23,0,1000000,3000,4
74389,74389,297556,374,151,604,813.0,0.0,813.0,898,898,561.7019867549669,18,0,1000000,3000,4
74426,74426,297704,375,37,148,248.0,0.0,248.0,313,313,149.24324324324326,7,0,1000000,3000,4
74556,74556,298224,376,130,520,591.0,0.0,591.0,673,673,374.2769230769231,14,0,1000000,3000,4
74676,74676,298704,377,120,480,724.0,0.0,724.0,804,804,467.825,17,0,1000000,3000,4
74849,74849,299396,378,173,692,754.0,0.0,754.0,846,846,499.04624277456645,17,0,1000000,3000,4
74885,74885,299540,379,36,144,244.0,0.0,244.0,308,308,153.05555555555554,7,0,1000000,3000,4
74961,74961,299844,380,76,304,628.0,0.0,628.0,701,701,347.92105263157896,15,0,1000000,3000,4
75122,75122,300488,381,161,644,1330.0,0.0,1330.0,1418,1418,626.1366459627329,29,0,1000000,3000,4
75274,75274,301096,382,152,608,813.0,0.0,813.0,898,899,591.3092105263158,18,0,1000000,3000,4
75315,75315,301260,383,41,164,229.0,0.0,229.0,294,294,163.82926829268294,6,0,1000000,3000,4
75397,75397,301588,384,82,328,651.0,0.0,651.0,722,722,362.280487804878,15,0,1000000,3000,4
75583,75583,302332,385,186,744,1140.0,0.0,1140.0,1233,1233,676.5913978494624,25,0,1000000,3000,4
75625,75625,302500,386,42,168,231.0,0.0,231.0,297,297,149.28571428571428,6,0,1000000,3000,4
75663,75663,302652,387,38,152,235.0,0.0,235.0,299,299,163.3421052631579,6,0,1000000,3000,4
75741,75741,302964,388,78,312,619.0,0.0,619.0,691,691,342.2435897435897,14,0,1000000,3000,4
75938,75938,303752,389,197,788,804.0,0.0,804.0,898,899,535.8172588832488,18,0,1000000,3000,4
75980,75980,303920,390,42,168,235.0,0.0,235.0,301,301,151.11904761904762,7,0,1000000,3000,4
76130,76130,304520,391,150,600,638.0,0.0,638.0,722,722,512.6266666666667,15,0,1000000,3000,4
76170,76170,304680,392,40,160,238.0,0.0,238.0,302,302,148.7,7,0,1000000,3000,4
76466,76466,305864,393,296,1184,1316.0,0.0,1316.0,1433,1433,776.4662162162163,29,0,1000000,3000,4
77295,77295,309180,394,829,3316,617.0,0.0,617.0,839,839,664.6417370325694,17,0,1000000,3000,4
77478,77478,309912,395,183,732,610.0,0.0,610.0,703,703,430.2896174863388,15,0,1000000,3000,4
78512,78512,314048,396,1034,4136,872.0,0.0,872.0,1135,1135,752.9129593810445,23,0,1000000,3000,4
78550,78550,314200,397,38,152,239.0,0.0,239.0,303,303,157.76315789473685,7,0,1000000,3000,4
78661,78661,314644,398,111,444,645.0,0.0,645.0,722,722,336.6666666666667,15,0,1000000,3000,4
78706,78706,314824,399,45,180,238.0,0.0,238.0,302,302,145.82222222222222,7,0,1000000,3000,4
78755,78755,315020,400,49,196,211.0,0.0,211.0,278,278,162.81632653061226,6,0,1000000,3000,4
79671,79671,318684,401,916,3664,659.0,0.0,659.0,897,899,720.6626637554585,18,0,1000000,3000,4
79990,79990,319960,402,319,1276,731.0,0.0,731.0,852,852,572.5235109717868,18,0,1000000,3000,4
80962,80962,323848,403,972,3888,649.0,0.0,649.0,898,899,680.6543209876543,18,0,1000000,3000,4
81116,81116,324464,404,154,616,605.0,0.0,605.0,692,692,443.03246753246754,14,0,1000000,3000,4
81161,81161,324644,405,45,180,227.0,0.0,227.0,292,292,155.0,6,0,1000000,3000,4
81202,81202,324808,406,41,164,243.0,0.0,243.0,308,308,142.3170731707317,7,0,1000000,3000,4
81327,81327,325308,407,125,500,591.0,0.0,591.0,671,671,382.968,14,0,1000000,3000,4
81380,81380,325520,408,53,212,211.0,0.0,211.0,277,277,153.96226415094338,6,0,1000000,3000,4
81652,81652,326608,409,272,1088,789.0,0.0,789.0,898,899,598.2720588235294,18,0,1000000,3000,4
81693,81693,326772,410,41,164,221.0,0.0,221.0,285,285,175.3170731707317,6,0,1000000,3000,4
82318,82318,329272,411,625,2500,1231.0,0.0,1231.0,1410,1410,768.728,29,0,1000000,3000,4
82408,82408,329632,412,90,360,650.0,0.0,650.0,722,722,364.97777777777776,15,0,1000000,3000,4
82680,82680,330720,413,272,1088,789.0,0.0,789.0,898,898,643.7242647058823,18,0,1000000,3000,4
82717,82717,330868,414,37,148,243.0,0.0,243.0,306,306,156.1891891891892,7,0,1000000,3000,4
82795,82795,331180,415,78,312,638.0,0.0,638.0,710,710,387.0769230769231,15,0,1000000,3000,4
82911,82911,331644,416,116,464,624.0,0.0,624.0,704,704,369.98275862068965,15,0,1000000,3000,4
82999,82999,331996,417,88,352,615.0,0.0,615.0,690,690,390.34090909090907,14,0,1000000,3000,4
83102,83102,332408,418,103,412,599.0,0.0,599.0,676,676,397.2718446601942,14,0,1000000,3000,4
83132,83132,332528,419,30,120,247.0,0.0,247.0,311,311,150.0,7,0,1000000,3000,4
83164,83164,332656,420,32,128,249.0,0.0,249.0,313,313,155.125,7,0,1000000,3000,4
83408,83408,333632,421,244,976,1021.0,0.0,1021.0,1125,1125,639.5655737704918,23,0,1000000,3000,4
83504,83504,334016,422,96,384,624.0,0.0,624.0,701,701,366.7708333333333,15,0,1000000,3000,4
83720,83720,334880,423,216,864,1025.0,0.0,1025.0,1123,1124,596.3194444444445,23,0,1000000,3000,4
83797,83797,335188,424,77,308,610.0,0.0,610.0,682,682,321.1818181818182,14,0,1000000,3000,4
83828,83828,335312,425,31,124,248.0,0.0,248.0,312,312,150.61290322580646,7,0,1000000,3000,4
83860,83860,335440,426,32,128,251.0,0.0,251.0,315,315,145.96875,7,0,1000000,3000,4
83951,83951,335804,427,91,364,615.0,0.0,615.0,691,691,401.45054945054943,14,0,1000000,3000,4
84202,84202,336808,428,251,1004,1325.0,0.0,1325.0,1433,1433,675.5458167330677,29,0,1000000,3000,4
84342,84342,337368,429,140,560,757.0,0.0,757.0,842,842,501.95714285714286,17,0,1000000,3000,4
84445,84445,337780,430,103,412,608.0,0.0,608.0,686,686,337.28155339805824,14,0,1000000,3000,4
84495,84495,337980,431,50,200,213.0,0.0,213.0,279,279,161.82,6,0,1000000,3000,4
84646,84646,338584,432,151,604,781.0,0.0,781.0,869,869,496.5298013245033,18,0,1000000,3000,4
84690,84690,338760,433,44,176,225.0,0.0,225.0,290,290,159.02272727272728,6,0,1000000,3000,4
84998,84998,339992,434,308,1232,1003.0,0.0,1003.0,1120,1120,729.1850649350649,23,0,1000000,3000,4
85040,85040,340160,435,42,168,239.0,0.0,239.0,305,305,145.11904761904762,7,0,1000000,3000,4
85213,85213,340852,436,173,692,633.0,0.0,633.0,722,723,476.7514450867052,15,0,1000000,3000,4
85473,85473,341892,437,260,1040,792.0,0.0,792.0,898,899,561.7653846153846,18,0,1000000,3000,4
85524,85524,342096,438,51,204,216.0,0.0,216.0,283,283,145.58823529411765,6,0,1000000,3000,4
85764,85764,343056,439,240,960,1305.0,0.0,1305.0,1409,1409,708.9375,29,0,1000000,3000,4
86175,86175,344700,440,411,1644,669.0,0.0,669.0,808,808,615.8832116788321,17,0,1000000,3000,4
86289,86289,345156,441,114,456,591.0,0.0,591.0,669,669,390.05263157894734,14,0,1000000,3000,4
86523,86523,346092,442,234,936,1045.0,0.0,1045.0,1149,1149,572.0555555555555,23,0,1000000,3000,4
86704,86704,346816,443,181,724,1032.0,0.0,1032.0,1124,1124,595.4751381215469,23,0,1000000,3000,4
86802,86802,347208,444,98,392,622.0,0.0,622.0,698,698,384.4387755102041,14,0,1000000,3000,4
86854,86854,347416,445,52,208,210.0,0.0,210.0,276,276,163.03846153846155,6,0,1000000,3000,4
87407,87407,349628,446,553,2212,1267.0,0.0,1267.0,1435,1435,770.3562386980109,29,0,1000000,3000,4
87568,87568,350272,447,161,644,635.0,0.0,635.0,722,722,478.41614906832297,15,0,1000000,3000,4
87737,87737,350948,448,169,676,760.0,0.0,760.0,850,850,500.0769230769231,18,0,1000000,3000,4
87830,87830,351320,449,93,372,605.0,0.0,605.0,680,680,286.8817204301075,14,0,1000000,3000,4
87995,87995,351980,450,165,660,757.0,0.0,757.0,847,847,489.58787878787876,17,0,1000000,3000,4
88099,88099,352396,451,104,416,615.0,0.0,615.0,693,693,329.125,14,0,1000000,3000,4
88273,88273,353092,452,174,696,1036.0,0.0,1036.0,1125,1125,599.4885057471264,23,0,1000000,3000,4
88310,88310,353240,453,37,148,239.0,0.0,239.0,302,302,161.94594594594594,7,0,1000000,3000,4
88350,88350,353400,454,40,160,235.0,0.0,235.0,301,301,153.35,7,0,1000000,3000,4
88385,88385,353540,455,35,140,244.0,0.0,244.0,308,308,158.97142857142856,7,0,1000000,3000,4
88476,88476,353904,456,91,364,614.0,0.0,614.0,690,690,326.83516483516485,14,0,1000000,3000,4
88629,88629,354516,457,153,612,813.0,0.0,813.0,898,898,556.0065359477125,18,0,1000000,3000,4
88669,88669,354676,458,40,160,235.0,0.0,235.0,300,300,152.575,7,0,1000000,3000,4
88776,88776,355104,459,107,428,594.0,0.0,594.0,673,673,401.1682242990654,14,0,1000000,3000,4
88981,88981,355924,460,205,820,762.0,0.0,762.0,860,860,536.7121951219513,18,0,1000000,3000,4
89171,89171,356684,461,190,760,806.0,0.0,806.0,898,898,533.3947368421053,18,0,1000000,3000,4
89352,89352,357408,462,181,724,631.0,0.0,631.0,722,722,410.5303867403315,15,0,1000000,3000,4
89694,89694,358776,463,342,1368,1283.0,0.0,1283.0,1407,1407,661.1812865497076,29,0,1000000,3000,4
89884,89884,359536,464,190,760,630.0,0.0,630.0,722,723,412.1421052631579,15,0,1000000,3000,4
89929,89929,359716,465,45,180,228.0,0.0,228.0,294,294,150.75555555555556,6,0,1000000,3000,4
90463,90463,361852,466,534,2136,1251.0,0.0,1251.0,1412,1412,715.5411985018727,29,0,1000000,3000,4
90596,90596,362384,467,133,532,612.0,0.0,612.0,695,695,345.6390977443609,14,0,1000000,3000,4
90929,90929,363716,468,333,1332,1293.0,0.0,1293.0,1414,1414,726.8858858858858,29,0,1000000,3000,4
90966,90966,363864,469,37,148,234.0,0.0,234.0,299,299,158.3783783783784,6,0,1000000,3000,4
91009,91009,364036,470,43,172,227.0,0.0,227.0,292,292,157.7906976744186,6,0,1000000,3000,4
91041,91041,364164,471,32,128,248.0,0.0,248.0,311,311,153.28125,7,0,1000000,3000,4
91532,91532,366128,472,491,1964,1255.0,0.0,1255.0,1410,1410,761.735234215886,29,0,1000000,3000,4
92046,92046,368184,473,514,2056,1275.0,0.0,1275.0,1435,1435,730.7315175097276,29,0,1000000,3000,4
92959,92959,371836,474,913,3652,889.0,0.0,889.0,1126,1126,724.2946330777656,23,0,1000000,3000,4
93002,93002,372008,475,43,172,236.0,0.0,236.0,302,302,151.02325581395348,7,0,1000000,3000,4
93382,93382,373528,476,380,1520,1110.0,0.0,1110.0,1243,1243,668.4710526315789,25,0,1000000,3000,4
93879,93879,375516,477,497,1988,970.0,0.0,970.0,1124,1124,684.0160965794769,23,0,1000000,3000,4
93924,93924,375696,478,45,180,219.0,0.0,219.0,283,283,160.48888888888888,6,0,1000000,3000,4
94580,94580,378320,479,656,2624,712.0,0.0,712.0,898,898,687.6432926829268,18,0,1000000,3000,4
95157,95157,380628,480,577,2308,1485.0,0.0,1485.0,1656,1656,789.6863084922011,34,0,1000000,3000,4
