global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
3200,3200,12800,-0.003087209537625313,1.3966398239135742,1.9144538640975952,0.0020958594977855682,0.01953125,0.0001,12,22,15,22,22,23,12,0,0,0,0,0,0.1796875,1,0.03,4.162472315982768e-05,0.005327964564457943
3328,3328,13312,0.0023689232766628265,2.751466989517212,1.9306763410568237,0.0014654016122221947,0.0,0.0001,18,22,11,22,22,17,16,0,0,0,0,0,0.171875,1,0.03,4.372209383518566e-05,0.0055964280109037645
3456,3456,13824,0.007346688769757748,2.2351064682006836,1.939744472503662,0.0009178519248962402,0.0,0.0001,17,14,14,31,17,21,14,0,0,0,0,0,0.2421875,1,0.03,4.348738172410549e-05,0.005566384860685503
3584,3584,14336,-0.0011863410472869873,12.52958869934082,1.9424991607666016,0.00019623339176177979,0.0,0.0001,28,17,17,18,14,18,16,0,0,0,0,0,0.21875,1,0.03,0.00013975294262991156,0.01788837665662868
3712,3712,14848,-0.0006981510668992996,6.975385665893555,1.9432854652404785,7.460825145244598e-05,0.0,0.0001,15,18,22,19,17,22,15,0,0,0,0,0,0.171875,1,0.03,3.8622998275172904e-05,0.004943743779222132
3840,3840,15360,0.001880839467048645,7.808252334594727,1.9444849491119385,0.00010332465171813965,0.0,0.0001,18,24,20,15,20,17,14,0,0,0,0,0,0.1875,1,0.03,4.455861651564419e-05,0.005703502914002456
3968,3968,15872,-0.0004584789276123047,52.9644775390625,1.944095253944397,1.8279068171977997e-05,0.0,0.0001,13,13,22,23,16,15,26,0,0,0,0,0,0.203125,1,0.03,0.0009506627575319726,0.12168483296409249
4096,4096,16384,-0.005898777395486832,20.90473175048828,1.9422956705093384,0.00024322792887687683,0.0,0.0001,23,11,20,16,18,19,21,0,0,0,0,0,0.1796875,1,0.03,0.00024383706573871677,0.031211144414555747
4224,4224,16896,-0.0037904493510723114,6.373754024505615,1.9401479959487915,0.00012410059571266174,0.0,0.0001,15,15,19,20,21,19,19,0,0,0,0,0,0.1640625,1,0.03,5.492490876690681e-05,0.007030388322164072
4352,4352,17408,-0.0007107742130756378,8.91254997253418,1.9411559104919434,5.308911204338074e-05,0.0,0.0001,22,17,11,19,16,24,19,0,0,0,0,0,0.1875,1,0.03,3.2583258601448506e-05,0.004170657100985409
4480,4480,17920,0.0005551055073738098,15.888487815856934,1.941562533378601,8.787959814071655e-06,0.0,0.0001,18,14,11,21,22,31,11,0,0,0,0,0,0.2421875,1,0.03,9.237577724263701e-05,0.011824099487057538
4608,4608,18432,3.6776065826416016e-05,5.275742530822754,1.9419097900390625,3.5855919122695923e-06,0.0,0.0001,16,13,20,21,26,15,17,0,0,0,0,0,0.203125,1,0.03,4.893216653556465e-05,0.006263317316552275
4736,4736,18944,0.0007723420858383179,4.018362522125244,1.943358063697815,9.918771684169769e-05,0.0,0.0001,21,16,21,17,18,22,13,0,0,0,0,0,0.171875,1,0.03,2.5940046754158175e-05,0.0033203259845322464
4864,4864,19456,0.00024810805916786194,3.866661310195923,1.9447638988494873,0.00014219246804714203,0.0,0.0001,24,12,21,21,19,20,11,0,0,0,0,0,0.1875,1,0.03,2.639526376668755e-05,0.0033785937621360063
4992,4992,19968,-0.0005704052746295929,65.61463928222656,1.9449446201324463,3.023725003004074e-05,0.0,0.0001,14,19,20,16,18,23,18,0,0,0,0,0,0.1796875,1,0.03,0.0008004590565064973,0.10245875923283165
5120,5120,20480,0.0009305402636528015,19.6663875579834,1.9447309970855713,2.0636245608329773e-05,0.0,0.0001,22,20,17,15,18,16,20,0,0,0,0,0,0.171875,1,0.03,0.0002549089974763774,0.03262835167697631
5248,5248,20992,-0.0003643408417701721,8.153096199035645,1.944614291191101,6.215646862983704e-06,0.0,0.0001,19,19,12,14,25,22,17,0,0,0,0,0,0.1953125,1,0.03,7.914829231481235e-05,0.010130981416295981
5376,5376,21504,-0.0002218242734670639,5.4910969734191895,1.9453837871551514,7.819663733243942e-05,0.0,0.0001,20,22,21,18,11,21,15,0,0,0,0,0,0.171875,1,0.03,3.29399962524235e-05,0.004216319520310208
5504,5504,22016,2.60770320892334e-06,49.538299560546875,1.945412516593933,4.541128873825073e-06,0.0,0.0001,24,19,10,15,20,25,15,0,0,0,0,0,0.1953125,1,0.03,0.0005177557472393346,0.06627273564663483
