global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
21930,21930,87720,128,34,136,243.0,0.0,243.0,307,307,160.0,7,0,1000000,3000,4
21962,21962,87848,129,32,128,238.0,0.0,238.0,302,302,165.40625,7,0,1000000,3000,4
21993,21993,87972,130,31,124,245.0,0.0,245.0,308,308,155.51612903225808,7,0,1000000,3000,4
22027,22027,88108,131,34,136,242.0,0.0,242.0,306,306,155.94117647058823,7,0,1000000,3000,4
22111,22111,88444,132,84,336,614.0,0.0,614.0,687,687,324.5952380952381,14,0,1000000,3000,4
22322,22322,89288,133,211,844,1309.0,0.0,1309.0,1408,1408,710.872037914692,29,0,1000000,3000,4
22580,22580,90320,134,258,1032,1313.0,0.0,1313.0,1420,1420,730.6937984496124,29,0,1000000,3000,4
22620,22620,90480,135,40,160,230.0,0.0,230.0,295,295,160.075,6,0,1000000,3000,4
22705,22705,90820,136,85,340,627.0,0.0,627.0,700,700,396.0235294117647,15,0,1000000,3000,4
22821,22821,91284,137,116,464,597.0,0.0,597.0,676,676,398.83620689655174,14,0,1000000,3000,4
22915,22915,91660,138,94,376,634.0,0.0,634.0,709,709,377.75531914893617,15,0,1000000,3000,4
23051,23051,92204,139,136,544,640.0,0.0,640.0,722,722,543.0882352941177,15,0,1000000,3000,4
23325,23325,93300,140,274,1096,1028.0,0.0,1028.0,1138,1138,679.8905109489051,23,0,1000000,3000,4
23362,23362,93448,141,37,148,239.0,0.0,239.0,303,303,155.3783783783784,7,0,1000000,3000,4
23463,23463,93852,142,101,404,600.0,0.0,600.0,677,677,399.18811881188117,14,0,1000000,3000,4
23501,23501,94004,143,38,152,239.0,0.0,239.0,304,304,155.3421052631579,7,0,1000000,3000,4
23723,23723,94892,144,222,888,1311.0,0.0,1311.0,1411,1411,714.8693693693693,29,0,1000000,3000,4
23992,23992,95968,145,269,1076,1028.0,0.0,1028.0,1137,1137,678.3345724907064,23,0,1000000,3000,4
24085,24085,96340,146,93,372,619.0,0.0,619.0,694,694,392.78494623655916,14,0,1000000,3000,4
24206,24206,96824,147,121,484,592.0,0.0,592.0,673,673,384.8595041322314,14,0,1000000,3000,4
24246,24246,96984,148,40,160,230.0,0.0,230.0,295,295,160.225,6,0,1000000,3000,4
24419,24419,97676,149,173,692,712.0,0.0,712.0,803,803,484.1676300578035,17,0,1000000,3000,4
24546,24546,98184,150,127,508,714.0,0.0,714.0,796,796,452.40944881889766,16,0,1000000,3000,4
24585,24585,98340,151,39,156,237.0,0.0,237.0,302,302,158.71794871794873,7,0,1000000,3000,4
24672,24672,98688,152,87,348,630.0,0.0,630.0,704,704,363.9080459770115,15,0,1000000,3000,4
24709,24709,98836,153,37,148,232.0,0.0,232.0,296,296,162.2972972972973,6,0,1000000,3000,4
24910,24910,99640,154,201,804,1032.0,0.0,1032.0,1128,1128,661.5323383084577,23,0,1000000,3000,4
25081,25081,100324,155,171,684,775.0,0.0,775.0,866,866,526.374269005848,18,0,1000000,3000,4
25405,25405,101620,156,324,1296,1297.0,0.0,1297.0,1417,1417,734.0895061728395,29,0,1000000,3000,4
25566,25566,102264,157,161,644,635.0,0.0,635.0,722,723,481.72049689440996,15,0,1000000,3000,4
25660,25660,102640,158,94,376,629.0,0.0,629.0,705,705,380.8936170212766,15,0,1000000,3000,4
25747,25747,102988,159,87,348,638.0,0.0,638.0,712,712,374.14942528735634,15,0,1000000,3000,4
25782,25782,103128,160,35,140,241.0,0.0,241.0,306,306,162.17142857142858,7,0,1000000,3000,4
25896,25896,103584,161,114,456,593.0,0.0,593.0,671,671,405.06140350877195,14,0,1000000,3000,4
26259,26259,105036,162,363,1452,1287.0,0.0,1287.0,1415,1415,732.5261707988981,29,0,1000000,3000,4
26360,26360,105440,163,101,404,628.0,0.0,628.0,706,706,362.7920792079208,15,0,1000000,3000,4
26447,26447,105788,164,87,348,615.0,0.0,615.0,689,689,364.6551724137931,14,0,1000000,3000,4
26487,26487,105948,165,40,160,231.0,0.0,231.0,296,296,160.725,6,0,1000000,3000,4
26527,26527,106108,166,40,160,231.0,0.0,231.0,296,296,160.55,6,0,1000000,3000,4
26833,26833,107332,167,306,1224,680.0,0.0,680.0,798,798,606.7418300653595,16,0,1000000,3000,4
27070,27070,108280,168,237,948,1023.0,0.0,1023.0,1126,1126,635.3080168776371,23,0,1000000,3000,4
27162,27162,108648,169,92,368,626.0,0.0,626.0,702,702,362.19565217391306,15,0,1000000,3000,4
27254,27254,109016,170,92,368,637.0,0.0,637.0,712,712,376.8478260869565,15,0,1000000,3000,4
27617,27617,110468,171,363,1452,1011.0,0.0,1011.0,1140,1140,711.8209366391185,23,0,1000000,3000,4
27881,27881,111524,172,264,1056,1022.0,0.0,1022.0,1130,1130,601.8560606060606,23,0,1000000,3000,4
28119,28119,112476,173,238,952,1563.0,0.0,1563.0,1668,1668,827.4621848739496,34,0,1000000,3000,4
28152,28152,112608,174,33,132,252.0,0.0,252.0,316,316,146.57575757575756,7,0,1000000,3000,4
28263,28263,113052,175,111,444,587.0,0.0,587.0,666,666,400.3243243243243,14,0,1000000,3000,4
28307,28307,113228,176,44,176,223.0,0.0,223.0,288,288,167.47727272727272,6,0,1000000,3000,4
28347,28347,113388,177,40,160,231.0,0.0,231.0,296,296,160.55,6,0,1000000,3000,4
28462,28462,113848,178,115,460,595.0,0.0,595.0,674,674,405.82608695652175,14,0,1000000,3000,4
28653,28653,114612,179,191,764,1034.0,0.0,1034.0,1129,1129,627.3769633507853,23,0,1000000,3000,4
28750,28750,115000,180,97,388,606.0,0.0,606.0,682,682,381.58762886597935,14,0,1000000,3000,4
29114,29114,116456,181,364,1456,998.0,0.0,998.0,1126,1126,737.1153846153846,23,0,1000000,3000,4
29243,29243,116972,182,129,516,593.0,0.0,593.0,675,675,380.50387596899225,14,0,1000000,3000,4
29289,29289,117156,183,46,184,215.0,0.0,215.0,281,281,170.2608695652174,6,0,1000000,3000,4
29382,29382,117528,184,93,372,612.0,0.0,612.0,687,687,383.9139784946237,14,0,1000000,3000,4
29423,29423,117692,185,41,164,229.0,0.0,229.0,294,294,160.73170731707316,6,0,1000000,3000,4
29559,29559,118236,186,136,544,722.0,0.0,722.0,806,806,455.22058823529414,17,0,1000000,3000,4
29792,29792,119168,187,233,932,1028.0,0.0,1028.0,1130,1130,593.7725321888412,23,0,1000000,3000,4
29962,29962,119848,188,170,680,740.0,0.0,740.0,830,830,517.9176470588235,17,0,1000000,3000,4
30176,30176,120704,189,214,856,1040.0,0.0,1040.0,1139,1139,637.5794392523364,23,0,1000000,3000,4
30406,30406,121624,190,230,920,1318.0,0.0,1318.0,1421,1421,683.2260869565217,29,0,1000000,3000,4
30506,30506,122024,191,100,400,599.0,0.0,599.0,676,676,391.08,14,0,1000000,3000,4
30657,30657,122628,192,151,604,813.0,0.0,813.0,898,898,572.5960264900663,18,0,1000000,3000,4
30919,30919,123676,193,262,1048,1685.0,0.0,1685.0,1794,1794,890.587786259542,36,0,1000000,3000,4
31073,31073,124292,194,154,616,1065.0,0.0,1065.0,1153,1153,544.8116883116883,24,0,1000000,3000,4
31105,31105,124420,195,32,128,243.0,0.0,243.0,306,306,167.25,7,0,1000000,3000,4
31196,31196,124784,196,91,364,628.0,0.0,628.0,704,704,367.2307692307692,15,0,1000000,3000,4
31411,31411,125644,197,215,860,1413.0,0.0,1413.0,1511,1511,775.1720930232558,31,0,1000000,3000,4
31450,31450,125800,198,39,156,234.0,0.0,234.0,298,298,160.3846153846154,6,0,1000000,3000,4
31575,31575,126300,199,125,500,617.0,0.0,617.0,698,698,372.08,14,0,1000000,3000,4
31934,31934,127736,200,359,1436,1290.0,0.0,1290.0,1417,1417,757.4818941504178,29,0,1000000,3000,4
32090,32090,128360,201,156,624,636.0,0.0,636.0,722,723,486.0128205128205,15,0,1000000,3000,4
32197,32197,128788,202,107,428,606.0,0.0,606.0,684,684,379.04672897196264,14,0,1000000,3000,4
32242,32242,128968,203,45,180,223.0,0.0,223.0,288,288,164.46666666666667,6,0,1000000,3000,4
32362,32362,129448,204,120,480,602.0,0.0,602.0,682,682,381.9,14,0,1000000,3000,4
32482,32482,129928,205,120,480,600.0,0.0,600.0,680,680,387.0416666666667,14,0,1000000,3000,4
32640,32640,130560,206,158,632,636.0,0.0,636.0,722,722,466.753164556962,15,0,1000000,3000,4
33669,33669,134676,207,1029,4116,1161.0,0.0,1161.0,1422,1422,755.4625850340136,29,0,1000000,3000,4
33820,33820,135280,208,151,604,637.0,0.0,637.0,722,723,482.34437086092714,15,0,1000000,3000,4
33854,33854,135416,209,34,136,237.0,0.0,237.0,301,301,164.64705882352942,7,0,1000000,3000,4
34045,34045,136180,210,191,764,768.0,0.0,768.0,862,862,533.0261780104712,18,0,1000000,3000,4
34084,34084,136336,211,39,156,234.0,0.0,234.0,298,298,163.35897435897436,6,0,1000000,3000,4
34678,34678,138712,212,594,2376,1244.0,0.0,1244.0,1418,1418,819.0218855218856,29,0,1000000,3000,4
34835,34835,139340,213,157,628,636.0,0.0,636.0,722,723,506.8407643312102,15,0,1000000,3000,4
34873,34873,139492,214,38,152,238.0,0.0,238.0,303,303,158.94736842105263,7,0,1000000,3000,4
34913,34913,139652,215,40,160,234.0,0.0,234.0,298,298,161.7,6,0,1000000,3000,4
34953,34953,139812,216,40,160,233.0,0.0,233.0,298,298,158.275,6,0,1000000,3000,4
35044,35044,140176,217,91,364,627.0,0.0,627.0,703,703,354.0879120879121,15,0,1000000,3000,4
35188,35188,140752,218,144,576,639.0,0.0,639.0,722,722,521.6180555555555,15,0,1000000,3000,4
35416,35416,141664,219,228,912,1127.0,0.0,1127.0,1229,1229,682.7149122807018,25,0,1000000,3000,4
35622,35622,142488,220,206,824,1040.0,0.0,1040.0,1138,1138,651.3592233009708,23,0,1000000,3000,4
35728,35728,142912,221,106,424,596.0,0.0,596.0,674,674,400.92452830188677,14,0,1000000,3000,4
35910,35910,143640,222,182,728,1039.0,0.0,1039.0,1131,1131,592.4505494505495,23,0,1000000,3000,4
36135,36135,144540,223,225,900,1036.0,0.0,1036.0,1136,1136,643.7511111111111,23,0,1000000,3000,4
36170,36170,144680,224,35,140,239.0,0.0,239.0,303,303,154.65714285714284,7,0,1000000,3000,4
36283,36283,145132,225,113,452,615.0,0.0,615.0,694,694,380.3008849557522,14,0,1000000,3000,4
36321,36321,145284,226,38,152,239.0,0.0,239.0,304,304,157.8421052631579,7,0,1000000,3000,4
36488,36488,145952,227,167,668,1038.0,0.0,1038.0,1126,1126,647.1497005988024,23,0,1000000,3000,4
36597,36597,146388,228,109,436,608.0,0.0,608.0,686,686,391.5321100917431,14,0,1000000,3000,4
37022,37022,148088,229,425,1700,986.0,0.0,986.0,1125,1125,733.964705882353,23,0,1000000,3000,4
