global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
22236,22236,88944,157,180,720,1049.0,0.0,1049.0,1141,1141,627.9611111111111,23,0,1000000,3000,4
22345,22345,89380,158,109,436,608.0,0.0,608.0,686,686,376.1743119266055,14,0,1000000,3000,4
22490,22490,89960,159,145,580,815.0,0.0,815.0,898,899,538.4068965517241,18,0,1000000,3000,4
22527,22527,90108,160,37,148,237.0,0.0,237.0,301,301,163.59459459459458,7,0,1000000,3000,4
22561,22561,90244,161,34,136,246.0,0.0,246.0,310,310,154.61764705882354,7,0,1000000,3000,4
22593,22593,90372,162,32,128,248.0,0.0,248.0,312,312,153.53125,7,0,1000000,3000,4
22802,22802,91208,163,209,836,1032.0,0.0,1032.0,1129,1129,592.0622009569378,23,0,1000000,3000,4
22838,22838,91352,164,36,144,238.0,0.0,238.0,303,303,161.63888888888889,7,0,1000000,3000,4
22943,22943,91772,165,105,420,602.0,0.0,602.0,680,680,385.22857142857146,14,0,1000000,3000,4
22978,22978,91912,166,35,140,240.0,0.0,240.0,304,304,166.4857142857143,7,0,1000000,3000,4
23075,23075,92300,167,97,388,621.0,0.0,621.0,697,697,396.37113402061857,14,0,1000000,3000,4
23105,23105,92420,168,30,120,248.0,0.0,248.0,311,311,153.03333333333333,7,0,1000000,3000,4
23137,23137,92548,169,32,128,246.0,0.0,246.0,310,310,162.53125,7,0,1000000,3000,4
23276,23276,93104,170,139,556,640.0,0.0,640.0,722,723,493.27338129496405,15,0,1000000,3000,4
23363,23363,93452,171,87,348,625.0,0.0,625.0,699,699,359.7816091954023,14,0,1000000,3000,4
23509,23509,94036,172,146,584,1052.0,0.0,1052.0,1138,1138,596.7876712328767,23,0,1000000,3000,4
23541,23541,94164,173,32,128,248.0,0.0,248.0,312,312,157.625,7,0,1000000,3000,4
23636,23636,94544,174,95,380,615.0,0.0,615.0,690,690,402.6421052631579,14,0,1000000,3000,4
23668,23668,94672,175,32,128,238.0,0.0,238.0,302,302,166.40625,7,0,1000000,3000,4
23706,23706,94824,176,38,152,234.0,0.0,234.0,298,298,168.97368421052633,6,0,1000000,3000,4
23863,23863,95452,177,157,628,1040.0,0.0,1040.0,1127,1127,656.0509554140127,23,0,1000000,3000,4
23892,23892,95568,178,29,116,248.0,0.0,248.0,310,310,157.0344827586207,7,0,1000000,3000,4
24140,24140,96560,179,248,992,1854.0,0.0,1854.0,1959,1959,914.0806451612904,40,0,1000000,3000,4
24245,24245,96980,180,105,420,597.0,0.0,597.0,674,674,392.76190476190476,14,0,1000000,3000,4
24412,24412,97648,181,167,668,1038.0,0.0,1038.0,1127,1127,612.5209580838323,23,0,1000000,3000,4
24684,24684,98736,182,272,1088,1330.0,0.0,1330.0,1442,1442,693.8382352941177,29,0,1000000,3000,4
24909,24909,99636,183,225,900,798.0,0.0,798.0,898,899,652.8577777777778,18,0,1000000,3000,4
24995,24995,99980,184,86,344,618.0,0.0,618.0,692,692,341.6279069767442,14,0,1000000,3000,4
25156,25156,100624,185,161,644,811.0,0.0,811.0,898,898,579.1863354037267,18,0,1000000,3000,4
25260,25260,101040,186,104,416,623.0,0.0,623.0,700,700,366.2692307692308,15,0,1000000,3000,4
25296,25296,101184,187,36,144,234.0,0.0,234.0,297,297,170.25,6,0,1000000,3000,4
25502,25502,102008,188,206,824,1326.0,0.0,1326.0,1425,1425,694.6504854368932,29,0,1000000,3000,4
25816,25816,103264,189,314,1256,1319.0,0.0,1319.0,1439,1439,724.1815286624204,29,0,1000000,3000,4
25967,25967,103868,190,151,604,637.0,0.0,637.0,722,723,479.4172185430464,15,0,1000000,3000,4
26004,26004,104016,191,37,148,239.0,0.0,239.0,303,303,160.83783783783784,7,0,1000000,3000,4
26265,26265,105060,192,261,1044,791.0,0.0,791.0,898,898,683.9808429118774,18,0,1000000,3000,4
26428,26428,105712,193,163,652,1040.0,0.0,1040.0,1128,1128,624.6687116564417,23,0,1000000,3000,4
26465,26465,105860,194,37,148,240.0,0.0,240.0,305,305,155.32432432432432,7,0,1000000,3000,4
26496,26496,105984,195,31,124,247.0,0.0,247.0,311,311,161.51612903225808,7,0,1000000,3000,4
26641,26641,106564,196,145,580,639.0,0.0,639.0,722,723,521.8965517241379,15,0,1000000,3000,4
26871,26871,107484,197,230,920,715.0,0.0,715.0,817,817,560.5565217391304,17,0,1000000,3000,4
26978,26978,107912,198,107,428,624.0,0.0,624.0,701,701,372.5233644859813,15,0,1000000,3000,4
27009,27009,108036,199,31,124,240.0,0.0,240.0,303,303,165.03225806451613,7,0,1000000,3000,4
27190,27190,108760,200,181,724,1323.0,0.0,1323.0,1415,1415,728.7734806629834,29,0,1000000,3000,4
27265,27265,109060,201,75,300,619.0,0.0,619.0,690,690,336.0,14,0,1000000,3000,4
27302,27302,109208,202,37,148,239.0,0.0,239.0,303,303,158.40540540540542,7,0,1000000,3000,4
27576,27576,110304,203,274,1096,1681.0,0.0,1681.0,1792,1792,837.8138686131387,36,0,1000000,3000,4
27607,27607,110428,204,31,124,247.0,0.0,247.0,311,311,155.96774193548387,7,0,1000000,3000,4
27646,27646,110584,205,39,156,236.0,0.0,236.0,300,300,158.28205128205127,7,0,1000000,3000,4
27679,27679,110716,206,33,132,237.0,0.0,237.0,301,301,162.84848484848484,7,0,1000000,3000,4
27782,27782,111128,207,103,412,604.0,0.0,604.0,681,681,407.79611650485435,14,0,1000000,3000,4
27874,27874,111496,208,92,368,616.0,0.0,616.0,692,692,354.4782608695652,14,0,1000000,3000,4
28017,28017,112068,209,143,572,639.0,0.0,639.0,722,722,505.64335664335664,15,0,1000000,3000,4
28285,28285,113140,210,268,1072,790.0,0.0,790.0,898,899,655.1194029850747,18,0,1000000,3000,4
28353,28353,113412,211,68,272,609.0,0.0,609.0,680,680,329.80882352941177,14,0,1000000,3000,4
28769,28769,115076,212,416,1664,682.0,0.0,682.0,822,822,657.875,17,0,1000000,3000,4
28932,28932,115728,213,163,652,811.0,0.0,811.0,898,898,566.680981595092,18,0,1000000,3000,4
29017,29017,116068,214,85,340,622.0,0.0,622.0,696,696,400.09411764705885,14,0,1000000,3000,4
29186,29186,116744,215,169,676,810.0,0.0,810.0,898,898,614.2603550295858,18,0,1000000,3000,4
29220,29220,116880,216,34,136,234.0,0.0,234.0,297,297,167.6764705882353,6,0,1000000,3000,4
29397,29397,117588,217,177,708,808.0,0.0,808.0,898,898,606.1468926553672,18,0,1000000,3000,4
29426,29426,117704,218,29,116,249.0,0.0,249.0,312,312,159.48275862068965,7,0,1000000,3000,4
29665,29665,118660,219,239,956,1026.0,0.0,1026.0,1129,1129,623.4728033472803,23,0,1000000,3000,4
29740,29740,118960,220,75,300,620.0,0.0,620.0,692,692,337.9066666666667,14,0,1000000,3000,4
29813,29813,119252,221,73,292,633.0,0.0,633.0,705,705,371.0821917808219,15,0,1000000,3000,4
29961,29961,119844,222,148,592,638.0,0.0,638.0,722,722,508.68243243243245,15,0,1000000,3000,4
30212,30212,120848,223,251,1004,1323.0,0.0,1323.0,1431,1431,727.5856573705179,29,0,1000000,3000,4
30376,30376,121504,224,164,656,775.0,0.0,775.0,864,864,545.1951219512196,18,0,1000000,3000,4
30565,30565,122260,225,189,756,1314.0,0.0,1314.0,1408,1408,725.0687830687831,29,0,1000000,3000,4
30662,30662,122648,226,97,388,617.0,0.0,617.0,694,694,397.78350515463916,14,0,1000000,3000,4
30763,30763,123052,227,101,404,612.0,0.0,612.0,690,690,354.33663366336634,14,0,1000000,3000,4
30852,30852,123408,228,89,356,617.0,0.0,617.0,692,692,359.1123595505618,14,0,1000000,3000,4
31032,31032,124128,229,180,720,761.0,0.0,761.0,854,854,527.1333333333333,18,0,1000000,3000,4
31188,31188,124752,230,156,624,1155.0,0.0,1155.0,1244,1244,645.3974358974359,25,0,1000000,3000,4
31276,31276,125104,231,88,352,650.0,0.0,650.0,722,722,373.625,15,0,1000000,3000,4
31416,31416,125664,232,140,560,767.0,0.0,767.0,852,852,553.4571428571429,18,0,1000000,3000,4
31514,31514,126056,233,98,392,604.0,0.0,604.0,681,681,401.85714285714283,14,0,1000000,3000,4
31590,31590,126360,234,76,304,652.0,0.0,652.0,722,722,385.35526315789474,15,0,1000000,3000,4
31621,31621,126484,235,31,124,248.0,0.0,248.0,312,312,157.93548387096774,7,0,1000000,3000,4
31650,31650,126600,236,29,116,251.0,0.0,251.0,313,313,161.86206896551724,7,0,1000000,3000,4
31682,31682,126728,237,32,128,245.0,0.0,245.0,308,308,161.1875,7,0,1000000,3000,4
31717,31717,126868,238,35,140,239.0,0.0,239.0,302,302,164.77142857142857,7,0,1000000,3000,4
31884,31884,127536,239,167,668,1042.0,0.0,1042.0,1131,1131,596.934131736527,23,0,1000000,3000,4
31921,31921,127684,240,37,148,242.0,0.0,242.0,307,307,160.64864864864865,7,0,1000000,3000,4
32227,32227,128908,241,306,1224,1536.0,0.0,1536.0,1654,1654,826.8398692810457,34,0,1000000,3000,4
32440,32440,129760,242,213,852,1027.0,0.0,1027.0,1125,1125,689.5680751173709,23,0,1000000,3000,4
32509,32509,130036,243,69,276,608.0,0.0,608.0,678,678,330.6376811594203,14,0,1000000,3000,4
32656,32656,130624,244,147,588,638.0,0.0,638.0,722,722,527.8299319727892,15,0,1000000,3000,4
