global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
4224,4224,16896,-0.007010072469711304,26.154380798339844,1.4088373184204102,0.002301751635968685,0.0234375,0.0001,1,4,21,57,35,7,3,0,0,0,0,0,0.4453125,1,0.03,0.010178621481600203,1.302863549644826
4352,4352,17408,0.0009695440530776978,13.619373321533203,1.4085185527801514,0.0010128142312169075,0.00390625,0.0001,1,4,17,48,45,12,1,0,0,0,0,0,0.375,1,0.03,0.016535280502921523,2.116515904373955
4480,4480,17920,0.009747065603733063,57.460853576660156,1.4684967994689941,0.0027866503223776817,0.01953125,0.0001,0,5,15,58,36,14,0,0,0,0,0,0,0.453125,1,0.03,0.0017717433336201793,0.22678314670338295
4608,4608,18432,0.006401930004358292,25.616024017333984,1.508379340171814,0.0018568793311715126,0.01953125,0.0001,1,13,16,42,43,10,3,0,0,0,0,0,0.3359375,1,0.03,0.00938868554749206,1.2017517500789836
4736,4736,18944,0.007583163678646088,6.468092918395996,1.468140959739685,0.001391223631799221,0.0390625,0.0001,2,13,9,50,40,12,2,0,0,0,0,0,0.390625,1,0.03,0.019664059038177584,2.5169995568867307
4864,4864,19456,0.008612029254436493,3.003237247467041,1.402994155883789,0.0012328093871474266,0.015625,0.0001,1,7,13,43,46,18,0,0,0,0,0,0,0.359375,1,0.03,0.017165156695455153,2.1971400570182595
4992,4992,19968,0.0002731010317802429,50.2967414855957,1.4172096252441406,0.0006251782178878784,0.0,0.0001,0,4,24,38,58,3,1,0,0,0,0,0,0.453125,1,0.03,0.013677099831511441,1.7506687784334645
5120,5120,20480,-0.005696447566151619,2.379715919494629,1.4316580295562744,0.0010452326387166977,0.0,0.0001,0,6,19,34,54,15,0,0,0,0,0,0,0.421875,1,0.03,0.017708260046219948,2.2666572859161533
5248,5248,20992,-0.007751375436782837,85.72470092773438,1.4498990774154663,0.0013569416478276253,0.0,0.0001,0,9,18,32,57,10,2,0,0,0,0,0,0.4453125,1,0.03,0.008976447858685788,1.1489853259117808
5376,5376,21504,0.0007001236081123352,5.75203800201416,1.4584803581237793,0.0023648301139473915,0.0625,0.0001,0,4,25,30,57,12,0,0,0,0,0,0,0.4453125,1,0.03,0.01650664443423011,2.112850487581454
