global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
9472,9472,37888,-0.008607372641563416,4.345767021179199,0.5008204579353333,0.0016316315159201622,0.09375,0.0001,1,23,102,1,1,0,0,0,0,0,0,0,0.796875,1,0.03,2.6894899978202602e-06,0.0003442547197209933
9600,9600,38400,-0.005991645157337189,1.1686768531799316,0.5059860944747925,0.001239461824297905,0.0078125,0.0001,2,11,115,0,0,0,0,0,0,0,0,0,0.8984375,1,0.03,3.622317166218636e-06,0.0004636565972759854
9728,9728,38912,0.007090266793966293,6.573519706726074,0.5786709785461426,0.004686326719820499,0.078125,0.0001,0,20,108,0,0,0,0,0,0,0,0,0,0.84375,1,0.03,2.3214959661288503e-06,0.00029715148366449284
9856,9856,39424,0.01596057042479515,21.301362991333008,0.6443599462509155,0.006746652536094189,0.1328125,0.0001,0,34,92,0,1,1,0,0,0,0,0,0,0.71875,1,0.03,2.81261734524918e-06,0.000360015020191895
9984,9984,39936,0.0020565539598464966,3.904932737350464,0.6739693880081177,0.0011397292837500572,0.0,0.0001,2,35,90,0,1,0,0,0,0,0,0,0,0.703125,1,0.03,3.838724665250481e-06,0.0004913567571520616
10112,10112,40448,-0.006622418761253357,2.3833799362182617,0.6504035592079163,0.0013315360993146896,0.00390625,0.0001,0,31,96,0,0,1,0,0,0,0,0,0,0.75,1,0.03,1.2060099983557393e-05,0.0015436927978953463
10240,10240,40960,-0.006103392690420151,13.18268871307373,0.6068690419197083,0.0026779407635331154,0.05859375,0.0001,1,35,92,0,0,0,0,0,0,0,0,0,0.71875,1,0.03,5.6346719290445435e-06,0.0007212380069177016
10368,10368,41472,-0.01275286078453064,10.656545639038086,0.6389016509056091,0.0014129746705293655,0.0078125,0.0001,0,32,94,0,2,0,0,0,0,0,0,0,0.734375,1,0.03,4.677756404447564e-06,0.0005987528197692882
10496,10496,41984,0.005775421857833862,5.166229248046875,0.6839346885681152,0.005934019573032856,0.07421875,0.0001,1,37,90,0,0,0,0,0,0,0,0,0,0.703125,1,0.03,5.5292247669314065e-06,0.00070774077016722
10624,10624,42496,-0.01847519725561142,72.65074920654297,0.7157554030418396,0.003304540179669857,0.09765625,0.0001,0,50,77,1,0,0,0,0,0,0,0,0,0.6015625,1,0.03,2.425047111564993e-06,0.0003104060302803191
10752,10752,43008,0.00024158507585525513,49.41815948486328,0.7423251271247864,0.0008642496541142464,0.0,0.0001,0,48,80,0,0,0,0,0,0,0,0,0,0.625,1,0.03,4.159271131953801e-06,0.0005323867048900865
10880,10880,43520,0.006392583250999451,28.12856674194336,0.7839711904525757,0.0033346395939588547,0.0234375,0.0001,1,64,60,1,2,0,0,0,0,0,0,0,0.5,1,0.03,5.3984761159142636e-06,0.0006910049428370257
11008,11008,44032,0.004209205508232117,15.650569915771484,0.8498510718345642,0.0020825155079364777,0.01953125,0.0001,0,48,77,0,3,0,0,0,0,0,0,0,0.6015625,1,0.03,4.490139151158701e-06,0.0005747378113483137
11136,11136,44544,-0.0019235759973526,44.681793212890625,0.9117839336395264,0.0011148424819111824,0.0234375,0.0001,0,60,64,0,3,1,0,0,0,0,0,0,0.5,1,0.03,3.401494165444774e-06,0.00043539125317693106
11264,11264,45056,-0.0002473238855600357,13.95252513885498,0.9163060784339905,1.3549812138080597e-05,0.0,0.0001,2,53,69,0,4,0,0,0,0,0,0,0,0.5390625,1,0.03,4.2451192374670654e-06,0.0005433752623957844
11392,11392,45568,-0.008525494486093521,18.270261764526367,0.8765517473220825,0.0010462310165166855,0.015625,0.0001,2,59,64,2,1,0,0,0,0,0,0,0,0.5,1,0.03,3.82165607071272e-06,0.0004891719770512282
11520,11520,46080,0.04866208881139755,26.917003631591797,0.7499638795852661,0.034576982259750366,0.5625,0.0001,4,49,74,0,1,0,0,0,0,0,0,0,0.578125,1,0.03,2.177551577275949e-06,0.0002787266018913215
11648,11648,46592,0.010440118610858917,12.987626075744629,0.6347011923789978,0.008171615190804005,0.0859375,0.0001,4,22,100,2,0,0,0,0,0,0,0,0,0.78125,1,0.03,2.2942000867942625e-06,0.0002936576111096656
11776,11776,47104,0.0035161972045898438,14.596680641174316,0.5154948830604553,0.0047562504187226295,0.109375,0.0001,2,17,101,3,5,0,0,0,0,0,0,0,0.7890625,1,0.03,4.916991230174972e-06,0.0006293748774623964
11904,11904,47616,-0.004053749144077301,8.040343284606934,0.5401005148887634,0.0010335631668567657,0.03515625,0.0001,3,17,106,2,0,0,0,0,0,0,0,0,0.828125,1,0.03,1.4215802046635417e-05,0.0018196226619693334
12032,12032,48128,0.001190774142742157,4.608648777008057,0.5079327821731567,0.00184701569378376,0.01171875,0.0001,2,22,101,1,2,0,0,0,0,0,0,0,0.7890625,1,0.03,1.83736831829151e-05,0.002351831447413133
12160,12160,48640,0.0009155580773949623,10.110241889953613,0.5058916807174683,0.0008900510147213936,0.0390625,0.0001,1,12,113,1,1,0,0,0,0,0,0,0,0.8828125,1,0.03,1.3091609652349234e-05,0.001675726035500702
