global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
2048,2048,8192,-0.010092629119753838,5.103872299194336,1.8266932964324951,0.0022068051621317863,0.09375,0.0001,22,24,13,10,32,23,4,0,0,0,0,0,0.25,1,0.03,0.01131643255121162,1.4485033665550873
2176,2176,8704,-0.005271434783935547,12.114165306091309,1.8542453050613403,0.005252597853541374,0.14453125,0.0001,16,12,21,12,30,30,7,0,0,0,0,0,0.234375,1,0.03,0.012706508116480109,1.626433038909454
2304,2304,9216,0.006297610700130463,1.5288517475128174,1.8696839809417725,0.004178718663752079,0.1171875,0.0001,21,12,22,10,25,30,8,0,0,0,0,0,0.234375,1,0.03,0.011560066292759075,1.4796884854731616
2432,2432,9728,0.006759462878108025,38.219295501708984,1.8928468227386475,0.005218025296926498,0.17578125,0.0001,5,18,31,16,29,23,6,0,0,0,0,0,0.2421875,1,0.03,0.014310214169199753,1.8317074136575684
2560,2560,10240,-0.009189672768115997,6.987513542175293,1.8990753889083862,0.0022437740117311478,0.0625,0.0001,12,13,21,9,32,26,15,0,0,0,0,0,0.25,1,0.03,0.016825711726596637,2.1536911010043696
2688,2688,10752,-0.0031585879623889923,34.502471923828125,1.9005398750305176,0.0004473058506846428,0.0,0.0001,12,22,18,14,30,20,12,0,0,0,0,0,0.234375,1,0.03,0.013911496514992905,1.7806715539190918
2816,2816,11264,0.0032257065176963806,15.526693344116211,1.9078322649002075,0.0007156487554311752,0.0,0.0001,9,20,24,20,26,13,16,0,0,0,0,0,0.203125,1,0.03,0.009711676265624192,1.2430945619998965
2944,2944,11776,-0.007361080497503281,18.209964752197266,1.890822172164917,0.0015522921457886696,0.05078125,0.0001,12,13,22,7,43,18,13,0,0,0,0,0,0.3359375,1,0.03,0.014747781279311312,1.887716003751848
3072,3072,12288,-0.009412720799446106,16.16255760192871,1.8552666902542114,0.0025512343272566795,0.0390625,0.0001,10,11,36,18,30,13,10,0,0,0,0,0,0.28125,1,0.03,0.007070821186971443,0.9050651119323447
3200,3200,12800,-0.006389215588569641,16.939807891845703,1.8322712182998657,0.0012512365356087685,0.0,0.0001,7,15,20,20,38,17,11,0,0,0,0,0,0.296875,1,0.03,0.013816486725772847,1.7685103008989245
3328,3328,13312,0.0119837187230587,11.935480117797852,1.7669451236724854,0.01216330286115408,0.203125,0.0001,10,16,20,12,38,20,12,0,0,0,0,0,0.296875,1,0.03,0.014316121366846346,1.8324635349563323
3456,3456,13824,0.021560367196798325,15.028935432434082,1.6247353553771973,0.018637316301465034,0.31640625,0.0001,11,20,9,17,53,11,7,0,0,0,0,0,0.4140625,1,0.03,0.021572810329871572,2.7613197222235613
3584,3584,14336,0.011007759720087051,17.09290313720703,1.6938012838363647,0.017357047647237778,0.41796875,0.0001,5,34,9,12,50,8,10,0,0,0,0,0,0.390625,1,0.03,0.014917318746483943,1.9094167995499447
3712,3712,14848,0.010633891448378563,20.282146453857422,1.7341495752334595,0.0015824530273675919,0.01171875,0.0001,14,29,9,17,44,9,6,0,0,0,0,0,0.34375,1,0.03,0.013103028874411393,1.6771876959246583
3840,3840,15360,0.010055936872959137,21.266273498535156,1.7928953170776367,0.0024939095601439476,0.00390625,0.0001,17,28,13,15,39,11,5,0,0,0,0,0,0.3046875,1,0.03,0.007447807313837984,0.953319336171262
3968,3968,15872,-0.011130135506391525,6.847323894500732,1.8426134586334229,0.0032333247363567352,0.10546875,0.0001,17,28,11,21,37,7,7,0,0,0,0,0,0.2890625,1,0.03,0.0037076036167036364,0.47457326293806545
4096,4096,16384,0.01444980874657631,3.20324444770813,1.8824628591537476,0.002874123863875866,0.0234375,0.0001,14,25,10,24,39,9,7,0,0,0,0,0,0.3046875,1,0.03,0.0031635468671993294,0.40493399900151417
4224,4224,16896,9.574182331562042e-05,71.48272705078125,1.9008889198303223,0.0005506137385964394,0.0,0.0001,19,25,14,22,31,8,9,0,0,0,0,0,0.2421875,1,0.03,0.011267091987747335,1.442187774431659
