global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
15542,15542,62168,80,190,760,716.0,0.0,716.0,812,812,564.7578947368421,17,0,50000,3000,4
15758,15758,63032,81,216,864,1027.0,0.0,1027.0,1126,1126,635.8564814814815,23,0,50000,3000,4
16023,16023,64092,82,265,1060,1324.0,0.0,1324.0,1434,1434,720.6377358490566,29,0,50000,3000,4
16056,16056,64224,83,33,132,248.0,0.0,248.0,312,312,154.06060606060606,7,0,50000,3000,4
16157,16157,64628,84,101,404,606.0,0.0,606.0,682,682,419.4257425742574,14,0,50000,3000,4
16300,16300,65200,85,143,572,593.0,0.0,593.0,677,677,436.6223776223776,14,0,50000,3000,4
16335,16335,65340,86,35,140,246.0,0.0,246.0,309,309,154.57142857142858,7,0,50000,3000,4
16854,16854,67416,87,519,2076,1362.0,0.0,1362.0,1523,1523,809.47591522158,31,0,50000,3000,4
16988,16988,67952,88,134,536,617.0,0.0,617.0,700,700,477.94776119402985,15,0,50000,3000,4
17017,17017,68068,89,29,116,248.0,0.0,248.0,310,310,152.72413793103448,7,0,50000,3000,4
17337,17337,69348,90,320,1280,1297.0,0.0,1297.0,1417,1417,763.353125,29,0,50000,3000,4
17441,17441,69764,91,104,416,623.0,0.0,623.0,700,700,409.375,15,0,50000,3000,4
17638,17638,70552,92,197,788,719.0,0.0,719.0,815,815,571.8629441624365,17,0,50000,3000,4
17670,17670,70680,93,32,128,248.0,0.0,248.0,311,311,150.53125,7,0,50000,3000,4
17706,17706,70824,94,36,144,235.0,0.0,235.0,299,299,152.27777777777777,6,0,50000,3000,4
17861,17861,71444,95,155,620,794.0,0.0,794.0,883,883,555.5935483870968,18,0,50000,3000,4
18033,18033,72132,96,172,688,1341.0,0.0,1341.0,1433,1433,685.3255813953489,29,0,50000,3000,4
18183,18183,72732,97,150,600,726.0,0.0,726.0,812,812,476.86,17,0,50000,3000,4
18215,18215,72860,98,32,128,252.0,0.0,252.0,316,316,151.03125,7,0,50000,3000,4
18295,18295,73180,99,80,320,605.0,0.0,605.0,678,678,343.0875,14,0,50000,3000,4
18369,18369,73476,100,74,296,614.0,0.0,614.0,686,686,325.8783783783784,14,0,50000,3000,4
18411,18411,73644,101,42,168,230.0,0.0,230.0,295,295,153.57142857142858,6,0,50000,3000,4
18485,18485,73940,102,74,296,610.0,0.0,610.0,681,681,350.31081081081084,14,0,50000,3000,4
18525,18525,74100,103,40,160,222.0,0.0,222.0,288,288,163.75,6,0,50000,3000,4
18560,18560,74240,104,35,140,247.0,0.0,247.0,312,312,151.94285714285715,7,0,50000,3000,4
18804,18804,75216,105,244,976,1304.0,0.0,1304.0,1409,1409,725.922131147541,29,0,50000,3000,4
19138,19138,76552,106,334,1336,1311.0,0.0,1311.0,1435,1435,817.5479041916168,29,0,50000,3000,4
19183,19183,76732,107,45,180,220.0,0.0,220.0,285,285,169.04444444444445,6,0,50000,3000,4
19230,19230,76920,108,47,188,209.0,0.0,209.0,275,275,165.12765957446808,6,0,50000,3000,4
19520,19520,78080,109,290,1160,785.0,0.0,785.0,898,899,684.9,18,0,50000,3000,4
19669,19669,78676,110,149,596,638.0,0.0,638.0,722,722,473.3154362416107,15,0,50000,3000,4
19880,19880,79520,111,211,844,801.0,0.0,801.0,898,900,592.2464454976304,19,0,50000,3000,4
19991,19991,79964,112,111,444,583.0,0.0,583.0,662,662,397.31531531531533,14,0,50000,3000,4
20083,20083,80332,113,92,368,603.0,0.0,603.0,678,678,403.2717391304348,14,0,50000,3000,4
20165,20165,80660,114,82,328,622.0,0.0,622.0,696,696,323.0,14,0,50000,3000,4
20337,20337,81348,115,172,688,1322.0,0.0,1322.0,1411,1411,630.453488372093,29,0,50000,3000,4
20376,20376,81504,116,39,156,239.0,0.0,239.0,303,303,149.7948717948718,7,0,50000,3000,4
20597,20597,82388,117,221,884,1332.0,0.0,1332.0,1434,1434,625.2217194570136,29,0,50000,3000,4
