global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
3456,3456,13824,0.0003551747649908066,5.396345138549805,1.8825336694717407,0.0003948677331209183,0.0,0.0001,25,18,13,12,21,30,9,0,0,0,0,0,0.234375,1,0.03,0.0,0.0
3584,3584,14336,0.0019886866211891174,81.34610748291016,1.8848371505737305,7.102824747562408e-05,0.0,0.0001,15,20,18,10,23,31,11,0,0,0,0,0,0.2421875,1,0.03,0.0,0.0
3712,3712,14848,-0.0017573460936546326,36.33245086669922,1.8729459047317505,0.00054954644292593,0.0,0.0001,17,26,18,10,18,27,12,0,0,0,0,0,0.2109375,1,0.03,0.0,0.0
3840,3840,15360,-0.0023452378809452057,42.822113037109375,1.8445279598236084,0.0014408575370907784,0.0234375,0.0001,20,16,31,5,22,29,5,0,0,0,0,0,0.2421875,1,0.03,0.0,0.0
3968,3968,15872,-0.0011347904801368713,42.90060043334961,1.7901816368103027,0.00362420454621315,0.0390625,0.0001,18,14,24,5,25,37,5,0,0,0,0,0,0.2890625,1,0.03,0.0,0.0
4096,4096,16384,-0.022581517696380615,18.64794921875,1.7273542881011963,0.007753685116767883,0.203125,0.0001,22,15,21,5,28,29,8,0,0,0,0,0,0.2265625,1,0.03,0.0,0.0
4224,4224,16896,0.006159268319606781,24.588844299316406,1.6751238107681274,0.00421961210668087,0.04296875,0.0001,23,8,20,6,33,35,3,0,0,0,0,0,0.2734375,1,0.03,0.0,0.0
4352,4352,17408,0.004483446478843689,21.40411949157715,1.632678747177124,0.0011695204302668571,0.0078125,0.0001,21,12,15,5,37,36,2,0,0,0,0,0,0.2890625,1,0.03,0.0,0.0
4480,4480,17920,-0.005423562601208687,22.683237075805664,1.6142070293426514,0.0007900726050138474,0.00390625,0.0001,15,9,17,2,36,48,1,0,0,0,0,0,0.375,1,0.03,0.0,0.0
4608,4608,18432,0.012151479721069336,9.510533332824707,1.5479516983032227,0.00502404011785984,0.125,0.0001,20,7,14,6,41,39,1,0,0,0,0,0,0.3203125,1,0.03,0.0,0.0
4736,4736,18944,-0.017094861716032028,12.170564651489258,1.4244431257247925,0.0149609986692667,0.1796875,0.0001,25,8,16,2,48,27,2,0,0,0,0,0,0.375,1,0.03,0.0,0.0
4864,4864,19456,0.007342694327235222,19.686809539794922,1.2674293518066406,0.016630850732326508,0.38671875,0.0001,11,9,6,3,74,25,0,0,0,0,0,0,0.578125,1,0.03,0.0,0.0
4992,4992,19968,0.0037699155509471893,5.240512847900391,1.2672522068023682,0.0043778736144304276,0.10546875,0.0001,24,11,2,0,70,21,0,0,0,0,0,0,0.546875,1,0.03,0.0,0.0
5120,5120,20480,-0.006785750389099121,8.923444747924805,1.2956193685531616,0.004144211299717426,0.1015625,0.0001,24,4,4,0,65,31,0,0,0,0,0,0,0.5078125,1,0.03,0.0,0.0
5248,5248,20992,0.027237385511398315,9.260313034057617,1.2861710786819458,0.02335856854915619,0.2734375,0.0001,34,6,4,0,54,30,0,0,0,0,0,0,0.421875,1,0.03,0.0,0.0
5376,5376,21504,0.0021527688950300217,18.81623649597168,1.2564972639083862,0.007021245546638966,0.10546875,0.0001,43,3,6,0,62,14,0,0,0,0,0,0,0.484375,1,0.03,0.0,0.0
5504,5504,22016,0.014640197157859802,4.396535873413086,1.2198543548583984,0.002810433506965637,0.03125,0.0001,47,7,8,0,53,13,0,0,0,0,0,0,0.4140625,1,0.03,0.0,0.0
5632,5632,22528,-0.005620524287223816,11.013274192810059,1.2232027053833008,0.0008182823657989502,0.0,0.0001,50,6,9,0,52,11,0,0,0,0,0,0,0.40625,1,0.03,0.0,0.0
5760,5760,23040,-0.0044352151453495026,1.2022289037704468,1.2349828481674194,0.005231644958257675,0.07421875,0.0001,36,3,7,0,71,11,0,0,0,0,0,0,0.5546875,1,0.03,0.0,0.0
5888,5888,23552,0.00047594308853149414,3.918405055999756,1.2447690963745117,0.0017448021098971367,0.0078125,0.0001,35,8,8,0,65,11,1,0,0,0,0,0,0.5078125,1,0.03,0.0,0.0
6016,6016,24064,0.014534663408994675,23.604808807373047,1.296464204788208,0.0024021249264478683,0.00390625,0.0001,43,5,6,0,66,8,0,0,0,0,0,0,0.515625,1,0.03,0.0,0.0
6144,6144,24576,-0.01736401952803135,14.128259658813477,1.352910041809082,0.006773500703275204,0.296875,0.0001,53,7,1,0,52,15,0,0,0,0,0,0,0.4140625,1,0.03,0.0,0.0
6272,6272,25088,0.010171733796596527,24.434232711791992,1.373558521270752,0.0012215357273817062,0.0,0.0001,23,16,7,0,66,16,0,0,0,0,0,0,0.515625,1,0.03,0.0,0.0
6400,6400,25600,0.012559652328491211,33.21315002441406,1.4276907444000244,0.0021924348548054695,0.02734375,0.0001,39,20,6,0,48,15,0,0,0,0,0,0,0.375,1,0.03,0.0,0.0
6528,6528,26112,-0.00491180457174778,17.20367431640625,1.4487907886505127,0.0012744423002004623,0.0390625,0.0001,28,10,10,0,55,24,1,0,0,0,0,0,0.4296875,1,0.03,0.0,0.0
6656,6656,26624,0.0028477422893047333,21.057647705078125,1.4587348699569702,0.0005767419934272766,0.0,0.0001,32,8,14,0,52,22,0,0,0,0,0,0,0.40625,1,0.03,0.0,0.0
6784,6784,27136,0.0012805983424186707,15.22933578491211,1.4665992259979248,0.0002111559733748436,0.0,0.0001,32,12,13,0,44,27,0,0,0,0,0,0,0.34375,1,0.03,0.0,0.0
6912,6912,27648,-0.005453590303659439,3.9899685382843018,1.4465994834899902,0.0010440172627568245,0.00390625,0.0001,23,11,17,1,48,28,0,0,0,0,0,0,0.375,1,0.03,0.0,0.0
7040,7040,28160,9.655952453613281e-05,19.97159194946289,1.456838846206665,0.005354813300073147,0.12890625,0.0001,18,11,18,0,48,32,1,0,0,0,0,0,0.375,1,0.03,0.0,0.0
7168,7168,28672,0.008772708475589752,8.034496307373047,1.4554753303527832,0.0012690713629126549,0.0,0.0001,24,7,12,0,45,40,0,0,0,0,0,0,0.3515625,1,0.03,0.0,0.0
7296,7296,29184,0.023350656032562256,3.7203750610351562,1.48606276512146,0.013342957943677902,0.265625,0.0001,24,13,7,0,40,44,0,0,0,0,0,0,0.34375,1,0.03,0.0,0.0
7424,7424,29696,-0.00890134647488594,2.8011655807495117,1.4919873476028442,0.006865751929581165,0.296875,0.0001,33,13,6,0,34,42,0,0,0,0,0,0,0.328125,1,0.03,0.0,0.0
7552,7552,30208,0.007280990481376648,31.891735076904297,1.5045478343963623,0.0014477521181106567,0.05078125,0.0001,35,23,7,0,42,21,0,0,0,0,0,0,0.328125,1,0.03,0.0,0.0
7680,7680,30720,-0.00013237446546554565,14.845603942871094,1.5195250511169434,0.0037337057292461395,0.0859375,0.0001,40,17,6,0,38,27,0,0,0,0,0,0,0.3125,1,0.03,0.0,0.0
7808,7808,31232,0.0007465407252311707,6.019575119018555,1.5343186855316162,0.0016032755374908447,0.02734375,0.0001,32,14,7,0,37,38,0,0,0,0,0,0,0.296875,1,0.03,0.0,0.0
7936,7936,31744,0.0018967371433973312,5.6228766441345215,1.5391801595687866,0.0033708596602082253,0.046875,0.0001,27,14,12,0,43,32,0,0,0,0,0,0,0.3359375,1,0.03,0.0,0.0
8064,8064,32256,-0.018195316195487976,3.8996429443359375,1.4999895095825195,0.00839955173432827,0.2265625,0.0001,24,16,22,0,44,22,0,0,0,0,0,0,0.34375,1,0.03,0.0,0.0
