global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
7296,7296,29184,-0.0013401992619037628,10.231424331665039,1.1770484447479248,0.001953822560608387,0.03125,0.0001,13,1,73,2,30,9,0,0,0,0,0,0,0.5703125,1,0.03,9.25548973879347e-06,0.001184702686565564
7424,7424,29696,-0.0048612430691719055,10.253582000732422,1.248772144317627,0.007670189253985882,0.078125,0.0001,14,1,71,6,24,12,0,0,0,0,0,0,0.5546875,1,0.03,7.264638758695992e-06,0.000929873761113087
7552,7552,30208,0.015997689217329025,6.564305305480957,1.3973488807678223,0.013370076194405556,0.48828125,0.0001,25,2,65,3,18,15,0,0,0,0,0,0,0.5078125,1,0.03,7.612234747596952e-06,0.0009743660476924099
7680,7680,30720,0.010265329852700233,13.490615844726562,1.414691686630249,0.005607896484434605,0.10546875,0.0001,25,0,68,4,18,13,0,0,0,0,0,0,0.53125,1,0.03,4.370651344870035e-06,0.0005594433721433645
7808,7808,31232,-0.0010290592908859253,8.775915145874023,1.4486294984817505,0.0005938941612839699,0.015625,0.0001,24,1,66,4,22,11,0,0,0,0,0,0,0.515625,1,0.03,8.646122123696746e-06,0.0011067036318331835
7936,7936,31744,-0.0017981138080358505,0.9256691932678223,1.4456123113632202,0.0003847861662507057,0.00390625,0.0001,28,3,63,5,16,13,0,0,0,0,0,0,0.4921875,1,0.03,9.491072530953826e-06,0.0012148572839620897
8064,8064,32256,0.00983716081827879,1.6793761253356934,1.4922089576721191,0.014454978518188,0.2421875,0.0001,22,1,60,7,23,15,0,0,0,0,0,0,0.46875,1,0.03,5.101426978730995e-06,0.0006529826532775673
8192,8192,32768,0.006491485983133316,1.4348642826080322,1.5235097408294678,0.00714271143078804,0.1640625,0.0001,12,1,53,16,23,23,0,0,0,0,0,0,0.4140625,1,0.03,5.70335710434796e-06,0.0007300297093565389
8320,8320,33280,-0.0006941594183444977,10.563827514648438,1.5395652055740356,0.0041113486513495445,0.16015625,0.0001,12,2,46,17,33,18,0,0,0,0,0,0,0.359375,1,0.03,6.725986147974004e-06,0.0008609262269406726
8448,8448,33792,0.03461037948727608,13.649921417236328,1.479191541671753,0.02285899966955185,0.36328125,0.0001,11,2,46,20,26,23,0,0,0,0,0,0,0.359375,1,0.03,4.506694506293228e-06,0.0005768568968055332
8576,8576,34304,0.008023306727409363,1.1095417737960815,1.4007501602172852,0.014747072011232376,0.46484375,0.0001,17,1,50,14,36,10,0,0,0,0,0,0,0.390625,1,0.03,4.312665626021554e-06,0.000552021200130759
8704,8704,34816,-0.008280575275421143,6.328325271606445,1.4327489137649536,0.00532764196395874,0.203125,0.0001,20,2,54,7,30,15,0,0,0,0,0,0,0.421875,1,0.03,2.5406991539446856e-06,0.00032520949170491975
8832,8832,35328,0.0003021657466888428,31.64223861694336,1.4560325145721436,0.0005520237609744072,0.0,0.0001,23,2,64,15,17,7,0,0,0,0,0,0,0.5,1,0.03,1.6058305118138438e-06,0.000205546305512172
8960,8960,35840,-0.001309964805841446,17.447683334350586,1.4869917631149292,0.0009428700432181358,0.0,0.0001,27,4,41,9,34,13,0,0,0,0,0,0,0.3203125,1,0.03,4.367313109990972e-06,0.0005590160780788445
9088,9088,36352,-0.00046072155237197876,8.193782806396484,1.4743807315826416,0.0005776723846793175,0.0,0.0001,24,5,40,15,36,8,0,0,0,0,0,0,0.3125,1,0.03,4.357665957027343e-06,0.0005577812424994999
9216,9216,36864,-0.002208411693572998,13.536947250366211,1.4490275382995605,0.0006556976586580276,0.0,0.0001,19,3,55,11,34,6,0,0,0,0,0,0,0.4296875,1,0.03,3.6723856840917887e-06,0.00047006536756374895
9344,9344,37376,-0.008256789296865463,7.229092597961426,1.4478602409362793,0.0010487940162420273,0.0,0.0001,12,0,57,13,35,11,0,0,0,0,0,0,0.4453125,1,0.03,4.46143053816489e-06,0.0005710631088851059
9472,9472,37888,0.004813641309738159,14.269580841064453,1.4385710954666138,0.0010188557207584381,0.0,0.0001,21,2,55,11,35,4,0,0,0,0,0,0,0.4296875,1,0.03,3.7557228306822794e-06,0.00048073252232733177
9600,9600,38400,-0.0016541704535484314,7.309169769287109,1.4364991188049316,0.00014691799879074097,0.0,0.0001,11,0,44,14,50,9,0,0,0,0,0,0,0.390625,1,0.03,3.0675666297099932e-06,0.00039264852860287913
9728,9728,38912,-0.010417137295007706,1.661190152168274,1.3932462930679321,0.0047856783494353294,0.109375,0.0001,16,0,47,12,46,7,0,0,0,0,0,0,0.3671875,1,0.03,2.902181800821732e-06,0.0003714792705051817
9856,9856,39424,-0.0035860128700733185,4.909069061279297,1.4333655834197998,0.012017829343676567,0.19140625,0.0001,8,3,35,18,54,10,0,0,0,0,0,0,0.421875,1,0.03,4.484135063487216e-06,0.0005739692881263636
9984,9984,39936,0.012221632525324821,1.2391042709350586,1.46161949634552,0.0021485378965735435,0.0078125,0.0001,21,4,40,21,37,5,0,0,0,0,0,0,0.3125,1,0.03,3.8071747456010045e-06,0.0004873183674369286
10112,10112,40448,-0.009830161929130554,11.321495056152344,1.4528229236602783,0.0007886271923780441,0.0,0.0001,19,1,37,20,46,5,0,0,0,0,0,0,0.359375,1,0.03,4.3332563363363e-06,0.0005546568110510464
