global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
23947,23947,95788,143,415,1660,1365.0,0.0,1365.0,1503,1503,685.966265060241,31,0,1000000,3000,4
24037,24037,96148,144,90,360,649.0,0.0,649.0,722,722,356.3333333333333,15,0,1000000,3000,4
24088,24088,96352,145,51,204,228.0,0.0,228.0,294,294,136.6078431372549,6,0,1000000,3000,4
24439,24439,97756,146,351,1404,760.0,0.0,760.0,886,886,633.7578347578348,18,0,1000000,3000,4
24484,24484,97936,147,45,180,232.0,0.0,232.0,297,297,144.24444444444444,6,0,1000000,3000,4
24592,24592,98368,148,108,432,632.0,0.0,632.0,711,711,337.06481481481484,15,0,1000000,3000,4
24633,24633,98532,149,41,164,246.0,0.0,246.0,312,312,117.29268292682927,7,0,1000000,3000,4
24825,24825,99300,150,192,768,608.0,0.0,608.0,702,702,432.6354166666667,15,0,1000000,3000,4
24912,24912,99648,151,87,348,604.0,0.0,604.0,678,678,305.632183908046,14,0,1000000,3000,4
25075,25075,100300,152,163,652,634.0,0.0,634.0,721,722,484.76073619631904,15,0,1000000,3000,4
25280,25280,101120,153,205,820,739.0,0.0,739.0,835,835,567.3073170731707,17,0,1000000,3000,4
25566,25566,102264,154,286,1144,1016.0,0.0,1016.0,1129,1129,663.2517482517483,23,0,1000000,3000,4
25797,25797,103188,155,231,924,1028.0,0.0,1028.0,1130,1130,693.5757575757576,23,0,1000000,3000,4
25830,25830,103320,156,33,132,246.0,0.0,246.0,309,309,150.0,7,0,1000000,3000,4
26035,26035,104140,157,205,820,1028.0,0.0,1028.0,1123,1124,646.619512195122,23,0,1000000,3000,4
26353,26353,105412,158,318,1272,1314.0,0.0,1314.0,1435,1435,670.5125786163522,29,0,1000000,3000,4
26547,26547,106188,159,194,776,1339.0,0.0,1339.0,1435,1435,693.8865979381443,29,0,1000000,3000,4
26660,26660,106640,160,113,452,739.0,0.0,739.0,818,818,504.23893805309734,17,0,1000000,3000,4
26822,26822,107288,161,162,648,1048.0,0.0,1048.0,1137,1137,598.5802469135803,23,0,1000000,3000,4
26994,26994,107976,162,172,688,742.0,0.0,742.0,833,833,522.1627906976744,17,0,1000000,3000,4
27111,27111,108444,163,117,468,596.0,0.0,596.0,676,676,370.9059829059829,14,0,1000000,3000,4
27183,27183,108732,164,72,288,616.0,0.0,616.0,687,687,326.3611111111111,14,0,1000000,3000,4
27258,27258,109032,165,75,300,616.0,0.0,616.0,688,688,338.14666666666665,14,0,1000000,3000,4
27303,27303,109212,166,45,180,221.0,0.0,221.0,286,286,164.64444444444445,6,0,1000000,3000,4
27536,27536,110144,167,233,932,797.0,0.0,797.0,898,898,592.8755364806867,18,0,1000000,3000,4
27676,27676,110704,168,140,560,640.0,0.0,640.0,722,722,515.6,15,0,1000000,3000,4
28339,28339,113356,169,663,2652,711.0,0.0,711.0,898,899,696.4177978883861,18,0,1000000,3000,4
28532,28532,114128,170,193,772,1428.0,0.0,1428.0,1524,1524,719.8756476683938,31,0,1000000,3000,4
28564,28564,114256,171,32,128,241.0,0.0,241.0,303,303,165.71875,7,0,1000000,3000,4
28594,28594,114376,172,30,120,244.0,0.0,244.0,308,308,160.8,7,0,1000000,3000,4
28827,28827,115308,173,233,932,1419.0,0.0,1419.0,1522,1522,743.6566523605151,31,0,1000000,3000,4
28864,28864,115456,174,37,148,239.0,0.0,239.0,303,303,158.97297297297297,7,0,1000000,3000,4
28898,28898,115592,175,34,136,246.0,0.0,246.0,310,310,154.73529411764707,7,0,1000000,3000,4
28991,28991,115964,176,93,372,615.0,0.0,615.0,690,690,375.9462365591398,14,0,1000000,3000,4
29175,29175,116700,177,184,736,1037.0,0.0,1037.0,1129,1129,633.3967391304348,23,0,1000000,3000,4
29404,29404,117616,178,229,916,1308.0,0.0,1308.0,1410,1410,769.1004366812227,29,0,1000000,3000,4
29450,29450,117800,179,46,184,218.0,0.0,218.0,284,284,155.93478260869566,6,0,1000000,3000,4
29493,29493,117972,180,43,172,227.0,0.0,227.0,291,291,161.41860465116278,6,0,1000000,3000,4
29540,29540,118160,181,47,188,219.0,0.0,219.0,284,284,160.48936170212767,6,0,1000000,3000,4
29732,29732,118928,182,192,768,595.0,0.0,595.0,691,691,430.484375,14,0,1000000,3000,4
